,,,,,,Corr Dist [m],Corr Dist [m],Corr Speed [km/h],Corr Speed [km/h],Corr Speed [km/h],Fuel Pres [bar],Fuel Pres [bar],Fuel Pres [bar],Alias Eng Oil Pres [bar],Alias Eng Oil Pres [bar],Alias Eng Oil Pres [bar],Alias Eng Oil Temp [°C],Alias Eng Oil Temp [°C],Alias Eng Oil Temp [°C],Alias Engine Temp [°C],Alias Engine Temp [°C],Alias Engine Temp [°C],Air Temp Inlet [°C],Air Temp Inlet [°C],Air Temp Inlet [°C],Battery Voltage [V],Battery Voltage [V],Battery Voltage [V],Alias Engine RPM [rpm],Alias Engine RPM [rpm],Alias Engine RPM [rpm],Alias Lambda [LA],Alias Lambda [LA],Alias Lambda [LA],Susp Pos Variation FL [mm],Susp Pos Variation FL [mm],Susp Pos Variation FL [mm],Susp Pos Variation FR [mm],Susp Pos Variation FR [mm],Susp Pos Variation FR [mm],Susp Pos Variation RL [mm],Susp Pos Variation RL [mm],Susp Pos Variation RL [mm],Susp Pos Variation RR [mm],Susp Pos Variation RR [mm],Susp Pos Variation RR [mm],Alias Steering Wheel Angle [°],Alias Steering Wheel Angle [°],Alias Steering Wheel Angle [°],Alias Steering Wheel Angle [°],Alias Wheel Speed FL [km/h],Alias Wheel Speed FL [km/h],Alias Wheel Speed FL [km/h],Alias Wheel Speed FR [km/h],Alias Wheel Speed FR [km/h],Alias Wheel Speed FR [km/h],Alias Wheel Speed RR [km/h],Alias Wheel Speed RR [km/h],Alias Wheel Speed RR [km/h],Alias Wheel Speed RL [km/h],Alias Wheel Speed RL [km/h],Alias Wheel Speed RL [km/h],Brake Bias [%],Brake Bias [%],Brake Bias [%],Brake Bias Migration [%],Brake Bias Migration [%],Brake Bias Migration [%],Alias Brake Pres Front [MPa],Alias Brake Pres Front [MPa],Alias Brake Pres Front [MPa],Alias Brake Pres Rear [MPa],Alias Brake Pres Rear [MPa],Alias Brake Pres Rear [MPa],Brake Total Pressure [MPa],Brake Total Pressure [MPa],Brake Total Pressure [MPa],Alias Throttle Position [%],Alias Throttle Position [%],Alias Throttle Position [%],Vehicle Balance,Vehicle Balance,Vehicle Balance,Brake Pressure Agression [MPa],Steering Agression KPI,Stability KPI,Trail - Braking,Brake Distance [m],Brake Pressure Integral [MPa],Calc Steered Angle,Coast Factor [%],Crossing [%],Combined G Force [G],Combined G Force [G],Combined G Force [G],Grip Factor Brake [G],Grip Factor Brake [G],Grip Factor Brake [G],Grip Factor Cornering Aero [G],Grip Factor Cornering Aero [G],Grip Factor Cornering Aero [G],Grip Factor Cornering Mech [G],Grip Factor Cornering Mech [G],Grip Factor Cornering Mech [G],Grip Factor Overral [G],Grip Factor Overral [G],Grip Factor Overral [G],Grip Factor Traction [G],Grip Factor Traction [G],Grip Factor Traction [G],Inverse Corner Radius,Inverse Corner Radius,Inverse Corner Radius,Inverse Corner Radius Integral,Inverse Corner Radius Integral,Inverse Corner Radius Integral,Pressure Rate Front [MPa/s],Pressure Rate Front [MPa/s],Pressure Rate Rear [MPa/s],Pressure Rate Rear [MPa/s],Roll Dianteiro [°],Roll Dianteiro [°],Roll Traseiro [°],Roll Traseiro [°],Roll Avg [°],Roll Avg [°],Oversteer (Speed Weighted) [°],Steering Integral  [°],Steering Integral  [°],Steering Integral  [°],Alias Wheel Load FL [kgf],Alias Wheel Load FL [kgf],Alias Wheel Load FL [kgf],Alias Wheel Load FR [kgf],Alias Wheel Load FR [kgf],Alias Wheel Load FR [kgf],Alias Wheel Load RL [kgf],Alias Wheel Load RL [kgf],Alias Wheel Load RL [kgf],Alias Wheel Load RR [kgf],Alias Wheel Load RR [kgf],Alias Wheel Load RR [kgf],Wheel Locked FL,Wheel Locked FL,Wheel Locked FL,Wheel Locked FR,Wheel Locked FR,Wheel Locked FR,Wheel Locked RL,Wheel Locked RL,Wheel Locked RL,Wheel Locked RR,Wheel Locked RR,Wheel Locked RR,Damper Vel FL [mm/s],Damper Vel FL [mm/s],Damper Vel FL [mm/s],Damper Vel FR [mm/s],Damper Vel FR [mm/s],Damper Vel FR [mm/s],Damper Vel RL [mm/s],Damper Vel RL [mm/s],Damper Vel RL [mm/s],Damper Vel RR [mm/s],Damper Vel RR [mm/s],Damper Vel RR [mm/s],Damper Vibration FL  [mm],Damper Vibration FL  [mm],Damper Vibration FL  [mm],Damper Vibration FR   [mm],Damper Vibration FR   [mm],Damper Vibration FR   [mm],Damper Vibration RL [mm],Damper Vibration RL [mm],Damper Vibration RL [mm],Damper Vibration RR [mm],Damper Vibration RR [mm],Damper Vibration RR [mm],Brake Bias Coefficient .R2,Throttle Aggression [%],Throttle Aggression [%],Throttle Aggression [%],Brake G Force Long,Brake G Force Long,Brake G Force Long,G Force Lat [G],G Force Lat [G],G Force Lat [G],G Force Long [G],G Force Long [G],G Force Long [G],Brake Pressure Efficiency,Brake Pressure Efficiency,Brake Pressure Efficiency,Throttle Efficiency [%/G],Throttle Efficiency [%/G],Throttle Efficiency [%/G],Brake Release Smoothness [MPa]
"USP, ",", E21","25/07/2024, ","17:47:00, (SD) ",No Lap,1:21.415,"436,29","436,29","0,0","98,6","19,3","4,2900","4,4400","4,3836","9,9800","10,0000","9,9884",92,93,92,"77,300","82,700","79,682","16,300","19,600","18,256","14,47","14,66","14,61",2540,9767,4819,"0,000","9,970","1,112","-2,77","3,13","-0,01","-2,46","2,61","0,03","-1,57","6,08","0,56","-1,50","6,56","0,70","58,9000","77,3600","68,3880","77,3600",0,95,18,0,100,19,"0,00","96,80","18,85","0,00","97,80","18,66","2,60","11,60","6,14","0,00","0,00","0,00","0,1000","2,2800","0,3346","16,0300","19,2000","16,5248","16,21","20,34","16,86","0,00","100,00","15,01","-1,05","3,16","0,28","1,19","103,63",,"0,00","434,90","1372,61","4,89","0,00","27,63","0,01","0,86","0,23","0,50","0,56","0,54",,,,,,,"0,40","0,86","0,52","0,40","0,86","0,53","-0,0127","0,0106","-0,0003","-0,02","0,01","-0,00","-0,0000","28,0000","-0,0002","26,0000","-0,2086","0,2334","-0,2659","0,1463","-0,1735","0,1495","-2,13","0,00","448,11","260,75",,,,,,,,,,,,,"0,00","100,00","0,88","0,00","100,00","0,09","0,00","100,00","0,20","0,00","100,00","0,03","-36,8","38,1","0,0","-43,0","33,2","-0,0","-49,4","51,6","-0,0","-58,3","63,6","-0,0","0,00","1,61","0,08","0,00","1,74","0,07","0,00","2,20","0,12","0,00","2,22","0,13","0,06649","25,01","982,51","177,71","-0,82","0,53","-0,15","-0,32","0,42","-0,02","-0,56","0,86","0,15","-2,86","-2,48","-2,73","0,31","5,32","1,16","10,13"
"USP, ",", E21","25/07/2024, ","23:57:00, (SD) ",No Lap,0:00.245,"0,00","0,00",,,,"2,6500","2,6500","2,6500","10,0000","10,0000","10,0000",18,18,18,"16,700","16,700","16,700","7,700","7,700","7,700","12,91","12,91","12,91",0,0,0,"0,000","0,000","0,000","192,49","192,62","192,54","162,36","162,56","162,47","161,23","161,54","161,40","158,79","159,07","158,96","61,5400","72,9700","68,2829","72,9700",0,0,0,0,0,0,"0,00","0,00","0,00","0,00","0,00","0,00",,,,"0,00","0,00","0,00","0,1800","0,2300","0,2024","16,0600","16,1300","16,0878","16,24","16,35","16,29","0,00","0,00","0,00",,,,,"0,00",,"100,00",,"3,99",,"0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,"0,0833","8,0000","0,2083","8,0000","2,5454","2,5607","0,1913","0,2152","1,3713","1,3834",,"0,00","0,00","0,00",,,,,,,,,,,,,,,,,,,,,,,,,"-1,5","0,4","-0,4","-2,1","0,6","-0,6","-2,9","0,8","-0,8","-3,7","1,3","-0,8",,,,,,,,,,,,,"0,023289",,,,,,,,,,,,,,,,,,,
"USP, ",", E21","25/07/2024, ","23:57:00, (SD) ",No Lap,0:00.725,"0,00","0,00","0,0","0,0","0,0","2,6400","2,6500","2,6402","10,0000","10,0000","10,0000",18,18,18,"16,700","16,700","16,700","7,700","7,700","7,700","12,91","12,92","12,92",0,0,0,"0,000","0,000","0,000","192,44","192,60","192,53","162,34","162,56","162,44","161,28","161,54","161,37","158,48","159,08","158,92","63,3000","74,7300","68,3273","74,7300",0,0,0,0,0,0,"0,00","0,00","0,00","0,00","0,00","0,00",,,,"0,00","0,00","0,00","0,1600","0,2600","0,2065","16,0200","16,1400","16,0968","16,21","16,37","16,30","0,00","0,00","0,00","21,68","23,74","22,79",,"0,00",,"100,00","0,00","11,82","0,00","0,00","0,00","0,14","0,14","0,14",,,,,,,,,,,,,,,,"0,0000","0,0000","0,0000","0,00","0,00","0,00","0,0139","14,0000","0,0139","12,0000","2,5454","2,5649","0,1913","0,2464","1,3717","1,4040","0,00","0,00","0,00","0,00",,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-1,1","0,7","-0,0","-1,4","1,2","-0,1","-2,6","1,3","-0,1","-3,4","2,3","0,1","0,00","0,06","0,02","0,00","0,13","0,03","0,00","0,17","0,03","0,00","0,09","0,04","0,000351273",,,,"-0,13","-0,13","-0,13","-0,04","-0,04","-0,04","0,13","0,13","0,13",,,,,,,
"USP, ",", E21","27/07/2024, ","13:10:00, (SD) ",No Lap,4:28.100,"0,00","0,00","0,0","0,0","0,0","4,3000","4,4200","4,3554","9,9600","9,9700","9,9664",40,66,54,"68,900","86,500","80,155","21,200","23,900","22,504","12,92","13,50","13,28",2640,6279,3115,"0,000","2,170","1,015","-0,26","0,24","0,00","-0,24","0,28","0,00","-0,75","0,57","0,00","-0,99","0,36","-0,00","59,7800","78,2400","68,5169","78,2400",0,0,0,0,0,0,"0,00","0,00","0,00","0,00","21,40","0,15",,,,,,,"0,1000","0,2600","0,1777","0,0600","0,2500","0,1472","0,21","0,44","0,32","0,00","20,80","0,19","0,02","3,24","0,34",,"101,99",,"0,00","0,00","87,11","0,00","99,24","0,00","0,11","0,17","0,14",,,,,,,,,,,,,,,,"0,0000","0,0000","0,0000","0,00","0,00","0,00","0,0000","24,0000","-0,0000","24,0000","-0,0253","0,0223","-0,0717","0,0777","-0,0430","0,0411","0,00","0,00","0,00","0,00",,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,1","2,8","-0,0","-2,7","2,9","-0,0","-4,6","4,0","-0,0","-6,2","4,2","-0,0","0,00","0,25","0,03","0,00","0,23","0,03","0,00","0,48","0,04","0,00","0,47","0,04","1,12451E-05",,,,,,,"-0,06","-0,03","-0,04","0,08","0,16","0,13",,,,,,,
"USP, ",", E21","27/07/2024, ","13:33:00, (SD) ",No Lap,0:45.580,"5,62","5,62","0,0","15,5","0,4","4,3000","4,3800","4,3421","9,9500","9,9700","9,9600",63,64,63,"66,600","72,100","68,701","26,400","27,200","26,706","13,12","13,39","13,26",2474,6116,4038,"0,000","1,480","1,054","-0,21","0,21","-0,00","-0,21","0,20","0,00","-0,31","0,25","0,00","-0,39","0,29","0,00","58,0200","77,3600","67,3464","77,3600",0,0,0,0,0,0,"0,00","15,50","0,45","0,00","0,00","0,00",,,,,,,"0,1000","0,2400","0,1667","0,0500","0,2200","0,1405","0,20","0,44","0,31","0,60","9,10","1,62","0,01","3,34","0,35",,"104,31",,"0,00","0,00","14,00","0,00","94,70","0,00","0,12","0,17","0,14",,,,,,,,,,,,,,,,"0,0000","0,0000","0,0000","0,00","0,00","0,00","0,0002","22,0000","-0,0000","30,0000","-0,0221","0,0195","-0,0267","0,0284","-0,0227","0,0151","0,00","0,00","5,87","3,39",,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-2,4","2,4","0,0","-3,1","2,6","-0,0","-3,5","3,1","-0,0","-3,7","3,3","-0,0","0,00","0,21","0,03","0,00","0,22","0,03","0,00","0,30","0,05","0,00","0,23","0,05","0,000126028",,,,,,,"-0,07","-0,03","-0,04","0,11","0,16","0,13",,,,,,,
"USP, ",", E21","27/07/2024, ","13:34:00, (SD) ",No Lap,0:05.810,"0,57","0,57","0,0","4,3","0,4","4,3000","4,3800","4,3473","9,9600","9,9700","9,9697",65,65,65,"74,300","75,000","74,655","26,200","26,500","26,305","13,14","13,20","13,16",2613,6894,3170,"0,000","3,110","1,222","-0,16","0,12","0,00","-0,14","0,19","0,00","-0,22","0,22","0,00","-0,33","0,26","0,01","59,7800","74,7300","67,6202","74,7300",0,0,0,0,0,0,"0,00","4,30","0,37","0,00","0,00","0,00",,,,,,,"0,1100","0,2200","0,1682","0,0600","0,2200","0,1403","0,24","0,38","0,31","0,00","53,50","2,57","0,02","2,62","0,31",,"93,04",,"0,00","0,00","1,79","0,00","92,51","0,00","0,13","0,15","0,14",,,,,,,,,,,,,,,,"0,0000","0,0000","0,0000","0,00","0,00","0,00","0,0000","20,0000","-0,0017","24,0000","-0,0175","0,0140","-0,0250","0,0267","-0,0151","0,0127","0,00","0,00","0,49","0,44",,,,,,,,,,,,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-1,6","1,6","-0,0","-1,8","2,1","0,0","-3,1","2,6","0,0","-2,6","4,3","0,0","0,00","0,17","0,03","0,00","0,20","0,03","0,00","0,21","0,04","0,00","0,19","0,04","0,000317524",,,,,,,"-0,06","-0,04","-0,05","0,12","0,14","0,13",,,,,,,
"USP, ","sem piloto, E19","24/06/2024, ","20:20:00, apos o teste (SD) ",No Lap,0:30.930,"0,00","0,00","0,0","0,0","0,0","4,0200","4,0600","4,0370","0,1400","0,1600","0,1496",24,24,24,"24,100","24,200","24,121","16,100","16,300","16,245","12,91","12,98","12,93",0,0,0,"0,000","10,160","8,187","-0,19","0,17","0,00","-0,17","0,18","0,00","-0,19","0,17","-0,00","-0,20","0,18","0,00","74,0900","75,4000","74,7693","75,4000",0,0,0,0,0,0,"0,00","0,00","0,00","0,00","0,00","0,00",,,,,,,"0,1000","0,2300","0,1639","-1,1200","-0,9700","-1,0519","-0,97","-0,81","-0,89","0,00","39,90","1,56","0,00","0,23","0,02",,"6,71",,"0,00","0,00","27,46","0,00","96,07","0,00","0,14","0,14","0,14",,,,,,,,,,,,,,,,"0,0000","0,0000","0,0000","0,00","0,00","0,00","0,0010","14,0000","-0,0003","16,0000","-0,0216","0,0175","-0,0168","0,0161","-0,0142","0,0143","0,00","0,00","0,00","0,00",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-2,1","1,5","0,0","-1,7","2,0","0,0","-1,8","1,9","-0,0","-1,8","1,8","0,0","0,00","0,18","0,02","0,00","0,17","0,02","0,00","0,18","0,02","0,00","0,20","0,02","0,00107977",,,,,,,"-0,03","-0,03","-0,03","0,14","0,14","0,14",,,,,,,
"USP, ","Rorato, E21","02/07/2024, ","10:33:00, 3 Voltas - Bias Traseiro (SD) ",No Lap,12:01.110,"1184,31","1184,31","0,0","69,9","5,9","4,2600","4,5200","4,4338","1,6400","3,8500","2,7837",53,83,69,"40,200","85,500","72,916","13,400","16,900","15,206","13,23","14,59","14,43",1378,10254,3947,"0,000","10,000","0,955","-6,73","3,59","-0,21","-2,67","2,27","0,01","-4,72","3,41","-0,15","-2,27","4,42","0,06","4,4200","6,0000","5,1998","6,0000",0,67,5,0,72,6,"0,00","69,20","5,80","0,00","68,70","5,45","25,12","92,86","52,56","-55,48","66,23","9,41","0,1000","2,5500","0,2678","0,0200","3,0700","0,2100","0,19","5,58","0,48","0,00","100,00","4,92","-4,94","0,27","0,00","3,68","6,37",,"0,00","415,52","344,54","21,71","67,93","0,13","0,00","0,89","0,17","0,50","0,59","0,54",,,,,,,"0,40","0,89","0,55","0,40","0,89","0,57","-0,0565","0,0122","-0,0002","-0,16","0,00","-0,06","0,0004","202,0000","0,0001","72,0000","-0,5882","0,2183","-0,6095","0,2208","-0,3920","0,1579","-0,03","0,00","100,89","36,39",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"0,00","100,00","1,15","0,00","100,00","1,30","0,00","100,00","0,20","0,00","100,00","0,07","-42,2","75,1","0,0","-34,1","33,6","-0,0","-62,4","34,9","-0,0","-45,3","35,4","-0,0","0,00","2,88","0,06","0,00","1,54","0,05","0,00","2,19","0,06","0,00","2,05","0,07","0,866727","25,01","828,14","121,44","-0,47","0,54","0,04","-0,54","0,26","-0,05","-0,59","0,85","0,13","-14,44","-9,08","-11,00","0,23","6,70","1,19","9,03"
"USP, ","Rorato, E21","02/07/2024, ","11:01:00, 3 Voltas - Bias Dianteiro (SD) ",No Lap,2:40.060,"440,75","440,75","0,0","77,5","10,0","4,1300","4,5100","4,3788","0,1100","3,8600","2,4049",65,68,65,"50,400","68,000","60,203","14,800","17,000","15,887","13,18","13,74","13,45",0,10183,3201,"0,000","2,560","0,933","-4,37","2,64","-0,41","-1,77","4,27","0,47","-3,10","4,89","0,22","-4,78","2,06","-0,60","4,6800","6,0000","5,3078","6,0000",0,75,9,0,78,9,"0,00","74,00","9,56","0,00","74,50","8,84","21,24","91,23","43,11","-31,74","56,95","19,13","0,1100","1,7600","0,3182","0,0200","2,8700","0,3111","0,19","4,58","0,63","0,00","100,00","7,91","-1,39","0,23","-0,02","3,02","6,42",,"0,00","161,99","100,73","6,18","62,75","0,12","0,00","0,87","0,19",,,,,,,,,,"0,40","0,87","0,53","0,40","0,87","0,56","-0,0161","0,0134","-0,0004","-0,07","0,00","-0,03","-0,0000","18,0000","0,0001","64,0000","-0,5278","0,2881","-0,3445","0,6147","-0,2170","0,2554","-0,17","0,00","28,46","13,85",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"0,00","100,00","1,64","0,00","100,00","2,90","0,00","100,00","0,88","0,00","100,00","0,03","-25,4","25,4","0,0","-21,2","37,4","-0,0","-41,0","37,5","-0,0","-47,7","24,1","0,0","0,00","1,16","0,08","0,00","1,58","0,06","0,00","1,47","0,09","0,00","1,99","0,08","0,870299","25,01","832,95","146,35","-0,31","0,48","0,06","-0,51","0,24","-0,03","-0,49","0,87","0,12",,,,"0,31","5,08","1,00","8,28"
"USP, ","Rorato, E21","02/07/2024, ","11:32:00, 1 Volta (SD) ",No Lap,2:51.435,"375,86","375,86","0,0","70,9","8,0","4,2900","4,5200","4,4290","1,4500","3,8900","2,9643",54,60,57,"45,500","69,000","59,559","17,400","19,200","18,614","13,65","14,46","14,19",1216,10045,3818,"0,000","2,640","0,917","-2,19","4,48","0,12","-2,54","3,59","0,05","-4,20","4,35","-0,04","-2,80","4,44","0,12","4,4800","5,8700","5,1420","5,8700",0,68,7,0,71,7,"0,00","71,60","7,84","0,00","70,90","7,45","46,21","89,66","62,65","-61,01","68,55","-2,43","0,1100","3,5300","0,4329","0,0400","2,9100","0,2553","0,20","6,40","0,69","0,00","100,00","8,41","-2,00","0,25","-0,02","5,19","6,98",,"0,00","143,51","117,98","8,82","57,09","1,05","0,00","0,82","0,19","0,53","0,67","0,63",,,,,,,"0,40","0,82","0,52","0,40","0,82","0,54","-0,0230","0,0200","-0,0003","-0,04","0,00","-0,01","0,0005","64,0000","0,0001","50,0000","-0,3108","0,2900","-0,4343","0,3902","-0,3097","0,2328","-0,13","0,00","28,22","6,52",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"0,00","100,00","1,78","0,00","100,00","3,36","0,00","100,00","0,65","0,00","100,00","0,64","-36,2","32,5","-0,0","-32,8","31,4","-0,0","-43,7","32,3","-0,0","-29,6","34,8","-0,0","0,00","1,80","0,08","0,00","1,68","0,06","0,00","1,85","0,08","0,00","1,76","0,08","0,9027","25,03","1108,40","149,25","-0,28","0,58","-0,03","-0,48","0,47","-0,01","-0,61","0,82","0,14","-14,10","-8,55","-10,62","0,30","9,96","1,05","7,95"
"USP-Arq, ","Vitinho, E19","09/05/2024, ","00:02:00, Calibrando Motor #1 (SD) ",No Lap,3:52.270,"703,62","703,62","0,0","43,8","10,9","4,4900","4,6800","4,5771","1,6800","3,6600","2,7914",66,72,69,"67,900","77,700","73,182","16,200","19,400","18,346","13,65","14,39","14,07",2182,7210,4067,"0,000","1,310","0,834","224,69","225,05","224,88","210,07","210,46","210,27","216,50","216,92","216,71","220,40","220,81","220,61","74,0900","75,6000","74,8754","75,6000",0,0,0,0,0,0,"0,00","44,10","10,91","0,00","44,50","10,37","-10700,00","11100,00","127,02","-232,17","296,08","-63,84","0,0800","2,7600","0,2606","-1,1500","-0,9800","-1,0645","-1,00","1,71","-0,80","0,00","72,70","12,25","12,50","25,20","24,70","1,73","6,71",,"1,55","8,31","196,18","54,22","45,93","1,22","1,41","1,41","1,41","1,41","1,41","1,41",,,,"1,41","1,41","1,41","1,41","1,41","1,41",,,,"-0,1412","0,0000","-0,0030","-0,69","0,00","-0,13","0,0074","48,0000","0,0001","14,0000","1,2203","1,2619","-0,3408","-0,2899","0,4464","0,4747","0,00","0,00","52693,82","16898,70",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"0,00","100,00","1,21","0,00","100,00","1,21","0,00","0,00","0,00","0,00","0,00","0,00","-2,3","2,2","-0,0","-2,1","2,6","-0,0","-2,7","2,6","-0,0","-2,7","2,7","-0,0","0,00","0,19","0,02","0,00","0,19","0,02","0,00","0,20","0,02","0,00","0,22","0,02","0,00322968",,,,"1,00","1,00","1,00","-1,00","-1,00","-1,00","-1,00","-1,00","-1,00","-196,08","-58,48","-113,22",,,,"10,09"
"USP-Arq, ","Vitinho, E19","09/05/2024, ","00:42:00, Calibrando Motor #2 (SD) ",No Lap,0:37.340,"178,01","178,01","0,6","34,9","17,3","4,5000","4,6400","4,5759","2,1800","3,6400","2,8833",72,73,72,"67,500","73,300","69,641","15,800","17,800","16,916","13,82","14,42","14,16",2761,7468,4574,"0,000","1,270","0,875","224,73","225,05","224,90","210,11","210,44","210,28","216,52","216,90","216,73","220,42","220,82","220,63","74,2800","75,4700","74,8412","75,4700",0,0,0,0,0,0,"0,00","35,30","17,17","0,00","35,10","15,71","-1077,78","-89,47","-340,32",,,,"0,1400","0,9700","0,2787","-1,1400","-0,9900","-1,0690","-0,98","-0,09","-0,79","0,00","65,50","20,05","12,57","25,16","23,77","1,04","6,37",,"0,00","0,00","29,51","54,21","28,72","0,00","1,41","1,41","1,41","1,41","1,41","1,41",,,,"1,41","1,41","1,41","1,41","1,41","1,41",,,,"-0,1412","0,0000","-0,0134","-0,50","0,00","-0,27","0,0171","8,0000","0,0005","10,0000","1,2237","1,2576","-0,3408","-0,2989","0,4477","0,4735","0,00","0,00","13322,77","7067,20",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-2,0","1,7","0,0","-1,9","1,7","0,0","-2,1","2,1","0,0","-2,1","2,6","-0,0","0,00","0,16","0,02","0,00","0,17","0,02","0,00","0,21","0,02","0,00","0,21","0,02","0,00275006",,,,,,,"-1,00","-1,00","-1,00","-1,00","-1,00","-1,00",,,,,,,"5,97"
"USP-Arq, ","Vitinho, E19","09/05/2024, ","01:12:00, Calibrando Motor #3 (SD) ",No Lap,4:05.475,"6,50","6,50","0,0","4,6","0,1","0,0900","4,5500","0,2075","0,1300","2,1800","0,1462",79,81,80,"75,700","81,200","79,023","18,300","19,700","19,442","12,86","13,13","12,99",0,2709,34,"0,000","1,540","1,318","224,69","225,05","224,88","210,07","210,44","210,27","216,50","216,89","216,72","220,38","220,82","220,61","74,2200","75,6000","74,8787","75,6000",0,0,0,0,0,0,"0,00","4,60","0,10","0,00","4,30","0,09",,,,,,,"0,1300","0,2700","0,1933","-1,1400","-0,9800","-1,0632","-0,96","-0,74","-0,87","0,00","22,10","1,49","24,74","25,20","24,96",,"6,12",,"0,00","0,00","213,54","0,00","95,41","0,00","1,41","1,41","1,41","1,41","1,41","1,41",,,,"1,41","1,41","1,41","1,41","1,41","1,41",,,,"0,0000","0,0000","0,0000","0,00","0,00","0,00","-0,0001","16,0000","0,0000","12,0000","1,2177","1,2619","-0,3400","-0,2989","0,4460","0,4773","0,00","0,00","486,36","480,47",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-2,0","2,2","-0,0","-2,6","2,4","-0,0","-2,0","2,1","-0,0","-2,3","2,4","0,0","0,00","0,19","0,02","0,00","0,21","0,02","0,00","0,21","0,02","0,00","0,23","0,02","1,04276E-06",,,,,,,"-1,00","-1,00","-1,00","-1,00","-1,00","-1,00",,,,,,,
"USP-Arq, ","Vitinho, E19","09/05/2024, ","01:38:00, Calibrando Motor #4 (SD) ",No Lap,1:03.020,"373,85","373,85","0,0","41,0","21,5","4,4500","4,6100","4,5451","1,2500","3,7200","2,9820",64,65,64,"65,200","68,400","67,449","16,200","18,700","17,585","13,36","13,46","13,44",1490,7157,4778,"0,000","1,510","0,986","224,74","225,09","224,94","210,15","210,51","210,33","216,56","216,92","216,77","220,44","220,82","220,66","74,0200","75,3400","74,6763","75,3400",0,0,0,0,0,0,"0,00","41,30","21,36","0,00","41,50","19,80","-5989413852893567,00","5989413852893617,00","-347,65",,,,"0,0900","1,4600","0,2623","-1,1800","-1,0000","-1,0875","-0,99","0,37","-0,83","0,00","52,90","16,88","12,48","25,11","22,44","1,68","6,89",,"0,00","0,00","52,13","54,22","29,42","0,00","1,41","1,41","1,41","1,41","1,41","1,41",,,,"1,41","1,41","1,41","1,41","1,41","1,41",,,,"-0,1412","0,0000","-0,0280","-1,75","0,00","-1,00","0,0068","20,0000","0,0002","14,0000","1,2220","1,2593","-0,3400","-0,3022","0,4478","0,4727","0,00","0,00","27917,30","14565,42",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-1,9","1,6","-0,0","-1,9","2,2","0,0","-2,5","2,3","-0,0","-2,3","2,2","-0,0","0,00","0,19","0,02","0,00","0,18","0,02","0,00","0,20","0,02","0,00","0,23","0,02","0,000251656",,,,,,,"-1,00","-1,00","-1,00","-1,00","-1,00","-1,00",,,,,,,"11,59"
